title,location_id,nid,address,city,state_code,zip_code,chargers,common_name,open_soon,latitude,longitude,location_type,num_of_chargers,power,id,date_opened,state_name,population_2019,site_size
"Bridgewater, NJ",BridgewaterNJsupercharger,55733,,Bridgewater,NJ,,<p><strong>Target opening in Q2 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,40.593613,-74.609235,"['supercharger', 'standard charger']",,,,,New Jersey,8882190.0,
"Cherry Hill, NJ",CherryHillNJsupercharger2,55753,,Cherry Hill,NJ,,<p><strong>Target opening in Q1 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,39.895682,-74.992152,"['supercharger', 'standard charger']",,,,,New Jersey,8882190.0,
"Columbia, NJ",ColumbiaNJsupercharger,55765,,Columbia,NJ,,<p><strong>Target opening in Q2 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,40.925677,-75.093137,"['supercharger', 'standard charger']",,,,,New Jersey,8882190.0,
"Farmingdale, NJ",FarmingdaleNJsupercharger,55809,,Farmingdale,NJ,,<p><strong>Target opening in Q2 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,40.196453,-74.168498,"['supercharger', 'standard charger']",,,,,New Jersey,8882190.0,
"Flemington, NJ",FlemingtonNJsupercharger,55812,,Flemington,NJ,,<p><strong>Target opening in Q1 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,40.512152,-74.859127,"['supercharger', 'standard charger']",,,2636.0,,New Jersey,8882190.0,
"Hackensack, NJ",HackensackNJsupercharger,55825,,Hackensack,NJ,,<p><strong>Target opening in 2022</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,40.885957,-74.045403,"['supercharger', 'standard charger']",,,,,New Jersey,8882190.0,
"Hamilton, NJ",HamiltonNJsupercharger,55828,,Hamilton,NJ,,<p><strong>Target opening in Q1 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,40.176936,-74.629989,"['supercharger', 'standard charger']",,,,,New Jersey,8882190.0,
"Lodi, NJ",LodiNJsupercharger,55865,,Lodi,NJ,,<p><strong>Target opening in Q2 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,40.882185,-74.083503,"['supercharger', 'standard charger']",,,,,New Jersey,8882190.0,
"Mount Laurel, NJ",MountLaurelNJsupercharger,55906,,Mount Laurel,NJ,,<p><strong>Target opening in Q1 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,39.934233,-74.891408,"['supercharger', 'standard charger']",,,,,New Jersey,8882190.0,
"Orange, NJ",OrangeNJsupercharger,55936,,Orange,NJ,,<p><strong>Target opening in 2022</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,40.770686,-74.2322,"['supercharger', 'standard charger']",,,,,New Jersey,8882190.0,
"Pedricktown, NJ",PedricktownNJsupercharger,55942,,Pedricktown,NJ,,<p><strong>Target opening in Q1 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,39.696806,-75.39641,"['supercharger', 'standard charger']",,,2305.0,,New Jersey,8882190.0,
"Phillipsburg, NJ",PhillipsburgNJsupercharger,55947,,Phillipsburg,NJ,,<p><strong>Target opening in Q2 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,40.693899,-75.190444,"['supercharger', 'standard charger']",,,1502.0,,New Jersey,8882190.0,
"Pompton Lakes, NJ",PomptonLakesNJsupercharger,55951,,Pompton Lakes,NJ,,<p><strong>Target opening in 2022</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,41.0054,-74.2907,"['supercharger', 'standard charger']",,,,,New Jersey,8882190.0,
"South Amboy, NJ",SouthAmboyNJsupercharger,56020,,South Amboy,NJ,,<p><strong>Target opening in Q4 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,40.477832,-74.290725,"['supercharger', 'standard charger']",,,,,New Jersey,8882190.0,
"Wayne, NJ",WayneNJsupercharger,56070,,Wayne,NJ,,<p><strong>Target opening in 2022</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,40.9254,-74.2765,"['supercharger', 'standard charger']",,,,,New Jersey,8882190.0,
"Woodcliff Lake, NJ Supercharger",WoodcliffLakeNJsupercharger,56083,441 Chestnut Ridge Road,Woodcliff Lake,NJ,07677,"<p><strong>Charging</strong><br/>8 Superchargers, available 24/7, up to 250kW</p>",Tice's Corner Marketplace,0,41.041782,-74.073657,"['supercharger', 'standard charger']",8.0,250.0,2366.0,2021-02-12,New Jersey,8882190.0,medium
"Normal, IL Supercharger",normalillinoissupercharger,6466,11 Uptown Circle,Normal,IL,61761,"<p><strong>Charging</strong><br />8 Superchargers, available 24/7, up to 150kW</p>",Uptown Station Parking Deck,0,40.508562,-88.984738,"['supercharger', 'standard charger']",8.0,150.0,146.0,2013-06-26,Illinois,12671821.0,medium
"Rockford, IL Supercharger",rockfordsupercharger,6489,7200 Harrison Ave,Rockford,IL,61112,"<p><strong>Charging</strong><br />8 Superchargers, available 24/7, up to 150kW</p>",CherryVale Mall,0,42.243893,-88.978895,"['supercharger', 'standard charger']",8.0,150.0,145.0,2013-09-12,Illinois,12671821.0,medium
"Country Club Hills, IL Supercharger",countryclubhillssupercharger,6883,4201 167th St.,Country Club Hills,IL,60478,"<p><strong>Charging</strong><br />8 Superchargers, available 24/7, up to 150kW</p>",Country Club Plaza,0,41.585206,-87.721114,"['supercharger', 'standard charger']",8.0,150.0,408.0,2014-11-08,Illinois,12671821.0,medium
Springfield Illinois Supercharger,springfieldilsupercharger,7175,3801 S. MacArthur Blvd.,Springfield,IL,62704,"<p><strong>Charging</strong><br />8 superchargers, available 24/7, up to 150kW</p>",Legacy Pointe,0,39.748868,-89.67119,"['supercharger', 'standard charger']",8.0,150.0,510.0,2015-01-09,Illinois,12671821.0,medium
Effingham Supercharger,effinghamilsupercharger,8201,1200 N. Keller Drive,Effingham,IL,62401,"<p><strong>Charging</strong><br />6 superchargers, available 24/7, up to 150kW</p>",Jack Flash - Effingham,0,39.137114,-88.563468,"['supercharger', 'standard charger']",6.0,150.0,566.0,2015-03-28,Illinois,12671821.0,low
"Champaign, IL	 Supercharger",champaignillinoissupercharger,16266,2401 North Prospect Avenue,Champaign,IL,61822,"<p><strong>Charging</strong><br />8 superchargers, available 24/7, up to 150kW</p>",Meijer,0,40.146204,-88.259828,"['supercharger', 'standard charger']",8.0,150.0,802.0,2016-03-23,Illinois,12671821.0,medium
"Peru, IL Supercharger",peruillinoissupercharger,18445,1651 Midtown Road,Peru,IL,61354,"<p><strong>Charging</strong><br/>8 superchargers, available 24/7, up to 150kW</p>",Hy-Vee,0,41.348503,-89.126115,"['supercharger', 'standard charger']",8.0,150.0,794.0,2016-06-22,Illinois,12671821.0,medium
North Aurora Supercharger,northaurorasupercharger,20783,151 Hansen Blvd,North Aurora,IL,60542,"<p><strong>Charging</strong><br/>8 superchargers, available 24/7, up to 150kW</p>",Woodman's Markets,0,41.802949,-88.370249,"['supercharger', 'standard charger']",8.0,150.0,930.0,2016-10-05,Illinois,12671821.0,medium
Mt. Vernon Supercharger,mtvernonsupercharger,21297,222 Potomac Blvd.,Mt. Vernon,IL,62864-6750,"<p><strong>Charging</strong><br/>8 superchargers, available 24/7, up to 150kW</p>",Holiday Inn Mt. Vernon,0,38.316292,-88.955923,"['supercharger', 'standard charger']",8.0,150.0,894.0,2016-10-27,Illinois,12671821.0,medium
"Bolingbrook, IL Supercharger",bolingbrooksupercharger,28400,755 E. Boughton Road,Bolingbrook,IL,60440-2250,"<p><strong>Charging</strong><br/>16 Superchargers, available 24/7, up to 250kW</p>",Meijer,0,41.722171,-88.03744,['supercharger'],16.0,250.0,1080.0,2017-05-31,Illinois,12671821.0,high
"Rolling Meadows, IL Supercharger",rollingmeadowssupercharger,28634,1301 Meijer Drive,Rolling Meadows,IL,60008-4205,"<p><strong>Charging</strong><br/>22 Superchargers, available 24/7, up to 250kW</p>",Meijer,0,42.049832,-87.994959,"['supercharger', 'standard charger']",22.0,250.0,1079.0,2017-10-18,Illinois,12671821.0,high
"Skokie, IL Supercharger",skokiesupercharger,28676,5507 Touhy Avenue,Skokie,IL,60077,"<p><strong>Charging</strong><br/>20 Superchargers, available 24/7, up to 150kW</p>",Village Crossing,0,42.008864,-87.76335,"['supercharger', 'standard charger']",20.0,150.0,1471.0,2018-01-30,Illinois,12671821.0,high
"Chicago, IL - South Canal Street Supercharger",chicagosouthcanalsupercharger,34209,1100 South Canal Street,Chicago,IL,60607,"<p><strong>Charging</strong><br/>14 Superchargers, available 24/7, up to 72kW</p>",The Maxwell,0,41.869126,-87.639971,"['supercharger', 'standard charger']",14.0,72.0,1499.0,2018-02-02,Illinois,12671821.0,medium
"Chicago, IL - North Halsted Supercharger",northhalstedsupercharger,34210,1457 N Halsted St.,Chicago,IL,60642,"<p><strong>Charging</strong><br/>10 Superchargers, available 24/7, up to 72kW</p>",NEWCITY,0,41.908065,-87.646836,"['supercharger', 'standard charger']",10.0,72.0,1486.0,2018-08-02,Illinois,12671821.0,medium
"Chicago, IL - North Broadway Supercharger",northbroadwaysupercharger,34211,3030 North Broadway,Chicago,IL,60657,"<p><strong>Charging</strong><br/>8 Superchargers, available 24/7, up to 72kW</p>",,0,41.937552,-87.644709,"['supercharger', 'standard charger']",8.0,72.0,1411.0,2018-01-31,Illinois,12671821.0,medium
"Glenview, IL Supercharger",glenviewillinoissupercharger,34350,1200 Milwaukee Avenue,Glenview,IL,60025,"<p><strong>Charging</strong><br/>10 Superchargers, available 24/7, up to 72kW</p>",Abt Electronics,0,42.0771634,-87.860828,"['supercharger', 'standard charger']",10.0,72.0,1532.0,2018-04-20,Illinois,12671821.0,medium
"Rosemont, IL Supercharger",rosemontillinoissupercharger,34632,5220 Fashion Outlets Way,Rosemont,IL,60018,"<p><strong>Charging</strong><br/>10 Superchargers, available 24/7, up to 150kW</p>",Fashion Outlets of Chicago,0,41.975263,-87.866046,"['supercharger', 'standard charger']",10.0,150.0,1751.0,2018-11-06,Illinois,12671821.0,medium
"Evanston, IL",EvanstonILsupercharger,43555,,Evanston,IL,,<p><strong>Target opening in 2022</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,42.045174,-87.687791,"['supercharger', 'standard charger']",,,2667.0,,Illinois,12671821.0,
"Evergreen Park, IL Supercharger",evergreenparksupercharger,43556,9200 South Western Avenue,Evergreen Park,IL,60805,"<p><strong>Charging</strong><br/>10 Superchargers, available 24/7, up to 72kW</p>",Meijer,0,41.725337,-87.683546,"['supercharger', 'standard charger']",10.0,72.0,1991.0,2019-06-16,Illinois,12671821.0,medium
"Joliet, IL",JolietILsupercharger,43598,,Joliet,IL,,<p><strong>Target opening in 2022</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,41.525,-88.0817,"['supercharger', 'standard charger']",,,,,Illinois,12671821.0,
"Northbrook, IL Supercharger",northbrookilsupercharger,43648,840-109 Willow Road,Northbrook,IL,60062,"<p><strong>Charging</strong><br/>8 Superchargers, available 24/7, up to 250kW</p>",Willow Festival,0,42.107547,-87.802407,"['supercharger', 'standard charger']",8.0,250.0,2278.0,2020-03-18,Illinois,12671821.0,medium
"Buffalo Grove, IL Supercharger",buffalogrovesupercharger,52631,1550 Deerfield Parkway,Buffalo Grove,IL,60089,"<p><strong>Charging</strong><br/>12 superchargers, available 24/7, up to 250kW</p>",Woodman's,0,42.169081,-87.922739,"['supercharger', 'standard charger']",12.0,250.0,2499.0,2020-11-07,Illinois,12671821.0,medium
"Flossmoor, IL Supercharger",flossmoorilsupercharger,52635,3800 Vollmer Road,Flossmoor,IL,60422,"<p><strong>Charging</strong><br/>8 Superchargers, available 24/7, up to 250kW</p>",Meijer,0,41.529301,-87.709496,"['supercharger', 'standard charger']",8.0,250.0,2103.0,2020-06-19,Illinois,12671821.0,medium
"Gilman, IL Supercharger",Gilmanilsupercharger,53462,1043 South Crescent Street,Gilman,IL,60938,"<p><strong>Charging</strong><br/>8 Superchargers, available 24/7, up to 250kW</p>",K & H Travel Plaza,0,40.752202,-87.996464,"['supercharger', 'standard charger']",8.0,250.0,2371.0,2020-05-06,Illinois,12671821.0,medium
"Chicago, IL - O'Hare Supercharger",chicagoiloharesupercharger,53961,Building 840 Chicago O'Hare International Airport,Chicago,IL,60666,"<p><strong>Charging</strong><br/>14 Superchargers, available 24/7, up to 150kW</p>",Chicago Travel Plaza,0,41.998752,-87.888342,"['supercharger', 'standard charger']",14.0,150.0,2187.0,2020-07-02,Illinois,12671821.0,medium
"Aurora, IL - IL-59 Supercharger",aurorail59supercharger,54875,808 IL-59,Aurora,IL,60504,"<p><strong>Charging</strong><br/>12 superchargers, available 24/7, up to 250kW</p>",Meijer,0,41.769111,-88.208052,"['supercharger', 'standard charger']",12.0,250.0,2520.0,2020-10-30,Illinois,12671821.0,medium
"Chicago, IL - Bucktown",ChicagoILBucktownsupercharger,55755,,Chicago,IL,,<p><strong>Target opening in Q2 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,41.922118,-87.6778,"['supercharger', 'standard charger']",,,,,Illinois,12671821.0,
"Collinsville, IL",CollinsvilleILsupercharger,55764,,Collinsville,IL,,<p><strong>Target opening in Q2 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,38.670477,-89.984763,"['supercharger', 'standard charger']",,,2382.0,,Illinois,12671821.0,
"Dwight, IL",DwightILsupercharger,55795,,Dwight,IL,,<p><strong>Target opening in Q2 2021</strong></p><p>Timing and location subject to change<br/>New locations added and timing updated quarterly</p>,,1,41.094093,-88.425513,"['supercharger', 'standard charger']",,,,,Illinois,12671821.0,
